Molecule ChEMBL ID,Molecule Name,Molecular Weight,#RO5 Violations,AlogP,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4251378,,1438.7,,,CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\C[C@@H](C)C[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,IC50,'=',1800.0,nM,5.75,3.99,,,,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4229451,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,,,,,1800.0
CHEMBL4870293,,653.2,2.0,6.72,CCN(c1ccccc1Cl)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,Ki,'=',720.93,nM,6.14,9.4,0.19,-0.58,4.61,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4819131,1,Scientific Literature,Bioorg Med Chem,2021.0,,TIME = 2.0 hr,BINDING AGENT,,720.93
CHEMBL4849015,,517.53,1.0,4.95,O=S(=O)(C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1)N(CC(F)(F)F)c1ccccc1,Ki,'=',108.01,nM,6.97,13.46,0.26,2.02,8.0,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4819131,1,Scientific Literature,Bioorg Med Chem,2021.0,,TIME = 2.0 hr,BINDING AGENT,,108.01
CHEMBL135,ESTRADIOL,272.39,0.0,3.61,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Kd,'=',3.0,nM,8.52,31.29,0.58,4.91,21.06,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3098089,1,Scientific Literature,Bioorg Med Chem,2014.0,,,,,3.0
CHEMBL3657145,,472.63,1.0,6.58,CCCN(CCC)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1,IC50,'=',80.0,nM,7.1,15.02,0.28,0.52,12.27,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639280,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,80.0
CHEMBL3657180,,484.64,1.0,6.72,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3[C@H](C)CCC[C@@H]3C)cc2)c2ccc(O)cc12,IC50,'=',70.0,nM,7.16,14.76,0.27,0.43,12.37,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639280,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,70.0
CHEMBL3657153,,472.59,0.0,4.91,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCC(O)CC3)cc2)c2ccc(O)cc12,IC50,'=',47.0,nM,7.33,15.51,0.29,2.42,9.38,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639280,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,47.0
CHEMBL3657181,,468.6,1.0,5.94,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CC4CCC3C4)cc2)c2ccc(O)cc12,IC50,'=',1.0,nM,9.0,19.21,0.35,3.06,15.55,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639280,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,1.0
CHEMBL3657155,,458.58,1.0,6.37,Cc1c(-c2ccc(F)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',40.0,nM,7.4,16.13,0.3,1.03,19.66,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639280,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,40.0
CHEMBL3657172,,481.6,1.0,5.89,N#Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,IC50,'=',23.0,nM,7.64,15.86,0.29,1.75,9.35,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639280,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,23.0
CHEMBL4514203,BAY-390,277.26,0.0,3.47,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1,IC50,'=',2500.0,nM,5.6,20.21,0.4,2.13,17.37,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4507328,54,SGC Frankfurt - Donated Chemical Probes,,2021.0,,,,,2.5
CHEMBL489,AFIMOXIFENE,387.52,1.0,5.7,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',3.8,nM,8.42,21.73,0.4,2.72,25.75,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5335823,1,Scientific Literature,Bioorg Med Chem,2024.0,,,ANTAGONIST,,3.8
CHEMBL1628029,,496.82,1.0,9.27,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,IC50,'=',193.0,nM,6.71,13.51,0.25,-2.56,16.6,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5108026,1,Scientific Literature,Eur J Med Chem,2022.0,,,AGONIST,,193.0
CHEMBL5398397,,1060.23,,,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(O)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1,Ki,'=',2900.0,nM,5.54,5.22,,,,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5338775,1,Scientific Literature,J Med Chem,2023.0,,TIME = 2.0 hr,DEGRADER,,2.9
CHEMBL5542291,,1096.26,,,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1,Ki,'=',500.0,nM,6.3,5.75,,,,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5512683,1,Scientific Literature,J Med Chem,2024.0,,TIME = 2.0 hr,DEGRADER,,0.5
CHEMBL5562607,,1138.35,,,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1,Ki,'=',20.0,nM,7.7,6.76,,,,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5512683,1,Scientific Literature,J Med Chem,2024.0,,TIME = 2.0 hr,DEGRADER,,0.02
CHEMBL5564308,,1180.43,,,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1,Ki,'=',210.0,nM,6.68,5.66,,,,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5512683,1,Scientific Literature,J Med Chem,2024.0,,TIME = 2.0 hr,DEGRADER,,0.21
CHEMBL5561803,,982.99,3.0,5.57,O=C(COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O)NCCCCCOc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,Ki,'=',460.0,nM,6.34,6.45,0.12,0.77,2.94,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5512683,1,Scientific Literature,J Med Chem,2024.0,,TIME = 2.0 hr,DEGRADER,,0.46
CHEMBL4759824,,480.05,1.0,5.6,CN1CCC[C@@H]1COc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,IC50,'=',3757.0,nM,5.42,12.23,0.22,-0.17,10.25,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680094,1,Scientific Literature,J Med Chem,2016.0,,TIME = 1.0 hr,BINDING AGENT,,3757
CHEMBL6170434,,409.3,1.0,6.27,O=C(c1cccc(Br)c1)c1c(-c2ccc(O)cc2)sc2ccccc12,IC50,'=',82.3,nM,7.08,17.31,0.39,0.81,18.99,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6115050,1,Scientific Literature,J Med Chem,2025.0,,TIME = 1.0 hr,INHIBITOR,,82.3
CHEMBL4522968,,374.23,0.0,3.71,O=C1NN(c2ccc(Cl)c(Cl)c2)C(=O)C1Cc1c[nH]c2ccccc12,IC50,'=',2460.0,nM,5.61,14.99,0.31,1.9,8.6,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4477262,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,,,,,2.46
CHEMBL4760430,,535.13,1.0,5.19,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CCC3(CCNC3)C2)cc1)c1ccccc1,IC50,'=',5600.0,nM,5.25,10.53,0.19,0.06,8.08,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680094,1,Scientific Literature,J Med Chem,2016.0,,TIME = 1.0 hr,BINDING AGENT,,5.6
CHEMBL4742785,,510.07,0.0,4.96,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CCC[C@@H]2CO)cc1)c1ccccc1,IC50,'=',408.0,nM,6.39,13.49,0.25,1.43,8.73,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680094,1,Scientific Literature,J Med Chem,2016.0,,TIME = 1.0 hr,BINDING AGENT,,408
CHEMBL4764628,,522.09,0.0,4.82,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2C[C@H]3C[C@H]3[C@H]2CO)cc1)c1ccccc1,IC50,'=',276.0,nM,6.56,13.51,0.25,1.74,8.97,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680094,1,Scientific Literature,J Med Chem,2016.0,,TIME = 1.0 hr,BINDING AGENT,,276
CHEMBL4790844,,556.97,2.0,7.04,CN1CCCC1CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(Br)cc2)cc1.Cl,IC50,'=',2970.0,nM,5.53,10.62,0.22,-1.51,16.9,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680094,1,Scientific Literature,J Med Chem,2016.0,,TIME = 1.0 hr,BINDING AGENT,,2.97
CHEMBL363412,,456.61,1.0,6.63,Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCCC4)cc3)c21,IC50,'=',39.0,nM,7.41,16.23,0.31,0.78,19.69,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139599,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,,,39.0
CHEMBL4740982,,423.96,1.0,5.79,Cl.Oc1ccc(/C(=C(\CCCF)c2ccccc2)c2ccc(C3CNC3)cc2)cc1,IC50,'=',360.0,nM,6.44,16.63,0.3,0.65,19.97,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706533,1,Scientific Literature,Eur J Med Chem,2020.0,,,INVERSE AGONIST,,0.36
CHEMBL4746616,,528.08,1.0,6.99,CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccc(F)cc3F)c3ccc(O)cc3)cc2)CC1.Cl,IC50,'=',1372.0,nM,5.86,11.93,0.22,-1.13,13.42,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706533,1,Scientific Literature,Eur J Med Chem,2020.0,,,INVERSE AGONIST,,1372
CHEMBL5095210,VEPDEGESTRANT,723.92,2.0,6.05,O=C1CC[C@H](N2Cc3cc(N4CCN(CC5CCN(c6ccc([C@@H]7c8ccc(O)cc8CC[C@@H]7c7ccccc7)cc6)CC5)CC4)ccc3C2=O)C(=O)N1,Ki,'=',1.8,nM,8.74,12.08,0.22,2.69,9.07,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6083286,1,Scientific Literature,J Med Chem,2024.0,,,DEGRADER,,1.8
CHEMBL6159945,,425.3,1.0,5.97,O=C(c1cccc(Br)c1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,'=',0.25,nM,9.6,22.58,0.5,3.63,16.69,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL6115050,1,Scientific Literature,J Med Chem,2025.0,,TIME = 1.0 hr,INHIBITOR,,0.25
CHEMBL4468912,,315.17,0.0,4.18,O=C(Nc1ccc2cc[nH]c2c1)c1ccc(Br)cc1,IC50,'=',4.71,nM,8.33,26.42,0.6,4.15,18.55,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4400529,1,Scientific Literature,Eur J Med Chem,2019.0,,,,,4.71
CHEMBL4526434,,206.28,0.0,2.66,OC[C@H]1CC[C@H](c2ccc(O)cc2)CC1,IC50,'=',2940.0,nM,5.53,26.82,0.5,2.87,13.67,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4371004,1,Scientific Literature,J Med Chem,2018.0,,,,,2940.0
CHEMBL5426251,,529.62,1.0,4.5,COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,Ki,'=',70.0,nM,7.16,13.51,0.26,2.65,7.62,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5325416,1,Scientific Literature,Eur J Med Chem,2023.0,,,INHIBITOR,,0.07
CHEMBL5394007,,581.62,2.0,5.64,Cn1cc(-c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)N(CC(F)(F)F)c5ccccc5)C3O4)cc2)cn1,Ki,'=',78.0,nM,7.11,12.22,0.24,1.47,8.4,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5325416,1,Scientific Literature,Eur J Med Chem,2023.0,,,INHIBITOR,,78
CHEMBL5428681,,544.63,1.0,4.29,CCN(c1ccc(OC)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1,Ki,'=',230.0,nM,6.64,12.19,0.23,2.35,6.22,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5325416,1,Scientific Literature,Eur J Med Chem,2023.0,,,INHIBITOR,,0.23
CHEMBL489183,,494.63,1.0,9.01,CCCCCCCCc1cc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,Ki,'=',55.0,nM,7.26,14.68,0.27,-1.75,10.87,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144155,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,,,,,55.0
CHEMBL4780337,,384.44,0.0,4.66,Oc1ccc(C(Cn2ccnc2)=C(c2ccc(O)cc2)c2ccc(O)cc2)cc1,EC50,'=',97.8,nM,7.01,18.23,0.33,2.35,8.93,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4715691,1,Scientific Literature,J Med Chem,2016.0,,TIME = 2.0 hr,MODULATOR,,97.8
CHEMBL4539135,,290.32,0.0,3.11,O=S(=O)(Nc1ccc2cc[nH]c2c1)c1ccc(F)cc1,IC50,'=',3.31,nM,8.48,29.21,0.58,5.37,13.69,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4400529,1,Scientific Literature,Eur J Med Chem,2019.0,,,,,3.31
CHEMBL4877968,,489.59,0.0,3.88,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2F)N1S(C)(=O)=O,IC50,'=',17.0,nM,7.77,15.87,0.31,3.89,11.84,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4808242,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,ANTAGONIST,,17.0
CHEMBL1358,FULVESTRANT,606.78,2.0,8.68,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,IC50,'=',3.3,nM,8.48,13.98,0.28,-0.2,13.35,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5346947,1,Scientific Literature,J Med Chem,2023.0,,,DEGRADER,,3.3
CHEMBL1370066,,331.38,0.0,4.24,Cc1ccc(Cn2c(NC(=O)c3ccco3)nc3ccccc32)cc1,EC50,'=',14567.15,nM,4.84,14.6,0.26,0.6,8.05,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,14.56715
CHEMBL4076124,LSZ-102,470.47,1.0,7.41,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,EC50,'=',0.2,nM,9.7,20.62,0.4,2.29,14.53,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5346947,1,Scientific Literature,J Med Chem,2023.0,,,DEGRADER,,0.2
CHEMBL4763285,,490.09,1.0,6.47,Cl.OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCN(C3CC3)CC2)cc1)c1ccccc1,IC50,'=',2093.0,nM,5.68,12.52,0.23,-0.79,13.0,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706533,1,Scientific Literature,Eur J Med Chem,2020.0,,,INVERSE AGONIST,,2093
CHEMBL1414407,,407.54,0.0,4.25,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC(c2ccccc2)CC1,IC50,'=',50.0,nM,7.3,17.91,0.34,3.05,12.57,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,0.05
CHEMBL440757,,261.28,0.0,3.29,C#Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,IC50,'=',1500.0,nM,5.82,22.29,0.4,2.53,10.92,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140390,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,,,1500.0
CHEMBL198204,,297.26,0.0,3.57,C#Cc1cc(-c2cc(F)c(O)c(F)c2)nc2ccc(O)cc12,IC50,'=',4820.0,nM,5.32,17.89,0.33,1.75,9.97,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140390,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,,,4820.0
CHEMBL4597874,,456.63,1.0,5.65,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3cccc(O)c3)cc2)CC1,IC50,'=',1943.0,nM,5.71,12.51,0.23,0.06,12.17,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706533,1,Scientific Literature,Eur J Med Chem,2020.0,,,INVERSE AGONIST,,1943
CHEMBL5418690,,486.55,0.0,4.44,O=S(=O)(Oc1ccccc1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,Ki,'=',270.0,nM,6.57,13.5,0.26,2.13,7.25,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5325416,1,Scientific Literature,Eur J Med Chem,2023.0,,,INHIBITOR,,0.27
CHEMBL5403786,,565.45,2.0,5.2,O=S(=O)(Oc1cccc(Br)c1)C1CC2OC1C(c1ccc(-n3ccnc3)cc1)=C2c1ccc(O)cc1,Ki,'=',93.0,nM,7.03,12.44,0.27,1.83,7.76,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5325416,1,Scientific Literature,Eur J Med Chem,2023.0,,,INHIBITOR,,93
CHEMBL5405944,,555.53,1.0,4.85,O=S(=O)(Oc1ccc(C(F)(F)F)cc1)C1CC2OC1C(c1ccc(-n3cncn3)cc1)=C2c1ccc(O)cc1,Ki,'=',120.0,nM,6.92,12.46,0.24,2.07,6.68,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5325416,1,Scientific Literature,Eur J Med Chem,2023.0,,,INHIBITOR,,0.12
CHEMBL5400203,,568.57,2.0,5.67,Cn1cc(-c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)Oc5ccc(C(F)(F)F)cc5)C3O4)cc2)cn1,Ki,'=',110.0,nM,6.96,12.24,0.24,1.29,7.68,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5325416,1,Scientific Literature,Eur J Med Chem,2023.0,,,INHIBITOR,,0.11
CHEMBL5424929,,543.65,1.0,4.72,COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(-c4cnn(C)c4)cc2)=C3c2ccc(O)cc2)cc1,Ki,'=',970.0,nM,6.01,11.06,0.21,1.29,6.4,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5325416,1,Scientific Literature,Eur J Med Chem,2023.0,,,INHIBITOR,,0.97
CHEMBL5209099,,431.45,0.0,3.95,CNCCOc1ccc(N2Nc3c(c(=O)oc4cc(O)ccc34)-c3ccc(O)cc32)cc1,IC50,'=',160.53,nM,6.79,15.75,0.29,2.84,6.34,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5120749,1,Scientific Literature,Eur J Med Chem,2022.0,,,ANTAGONIST,,160.53
CHEMBL4853497,,520.49,1.0,4.55,COc1ccc2cc(-c3ccc4c(c3)OCO4)n([C@@H](COc3ccc([N+](=O)[O-])cc3)OC)c(=O)c2c1OC,Ki,'=',2320.58,nM,5.63,10.83,0.2,1.08,4.68,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4823274,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 2.0 hr,BINDING AGENT,,2320.58
CHEMBL44,GENISTEIN,270.24,0.0,2.58,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,IC50,'=',4680.0,nM,5.33,19.72,0.36,2.75,5.86,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639035,37,BindingDB Patent Bioactivity Data,,2013.0,,,,,4680.0
CHEMBL4868001,,639.17,2.0,6.33,CN(c1ccc(Cl)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,Ki,'=',185.63,nM,6.73,10.53,0.21,0.4,5.05,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4819131,1,Scientific Literature,Bioorg Med Chem,2021.0,,TIME = 2.0 hr,BINDING AGENT,,185.63
CHEMBL4869562,,702.75,2.0,6.61,COc1cccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)c1,Ki,'=',500.0,nM,6.3,8.97,0.18,-0.31,4.42,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4819131,1,Scientific Literature,Bioorg Med Chem,2021.0,,TIME = 2.0 hr,BINDING AGENT,,500.0
CHEMBL3775006,,443.59,1.0,6.31,CCCC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN(C)C)cc2)cc1,IC50,'=',34.5,nM,7.46,16.82,0.31,1.15,19.25,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3774317,1,Scientific Literature,Eur J Med Chem,2016.0,,,,,0.0345
